id,userId,content,media,topics,visibility,createdAt
c3fe05f0-be8c-4b68-931b-4181115b9e50,5589b546-51f2-4e8d-8dcc-7007230f3d93,"Vừa hoàn thiện bản demo cloud computing cho đội dự án, học thêm được khối kiến thức mới! #cloudcomputing #genai #gcp",,cloud computing|gen ai|gcp,friends,2023-10-22T21:15:54.967Z
c66e1c0e-d6d3-405e-bbb7-3beb5c892b7c,5589b546-51f2-4e8d-8dcc-7007230f3d93,"Thử nghiệm mô hình spark với bộ dữ liệu hơn 5TB, kết quả vượt kỳ vọng. #spark #fintech #graphdatabases",,spark|fintech|graph databases,public,2024-08-09T11:44:19.822Z
15868a8e-dd73-44f2-bd46-2997161a279e,5589b546-51f2-4e8d-8dcc-7007230f3d93,Một chút suy nghĩ về cách ứng dụng data privacy vào lĩnh vực ngân hàng. #dataprivacy #hadoop,,data privacy|hadoop,connections,2024-02-10T04:26:57.385Z
aa96bf63-8538-4fa7-996f-e27d38d79cfc,5589b546-51f2-4e8d-8dcc-7007230f3d93,Tổng hợp vài tài liệu hay về aws mà mình đã đọc gần đây. #aws #mobiledevelopment,https://source.unsplash.com/960x540/?startup&sig=5589b546514,aws|mobile development,connections,2025-06-29T08:54:08.470Z
e2e31c4f-3ea4-4f45-956e-4fc307a64507,5589b546-51f2-4e8d-8dcc-7007230f3d93,"Chia sẻ chút kinh nghiệm triển khai pipeline spark quy mô lớn, anh em ai quan tâm thì hỏi nhé. #spark #datavisualization",,spark|data visualization,friends,2024-07-21T10:48:06.915Z
a54208bc-4f16-4a73-b87f-07a38edc6030,601bedfe-88b9-408b-89c3-7d0f84641b8e,"Viết xong blog nhỏ về cloud computing, hy vọng giúp ích cho cộng đồng. #cloudcomputing #datavisualization #nosql",,cloud computing|data visualization|nosql|healthtech,friends,2025-10-16T00:43:51.815Z
d1cbf6e9-8da7-4968-b1ce-658f58106b63,601bedfe-88b9-408b-89c3-7d0f84641b8e,"Thử nghiệm mô hình etl với bộ dữ liệu hơn 5TB, kết quả vượt kỳ vọng. #etl #machinelearning #azure",,etl|machine learning|azure|golang,friends,2025-10-13T23:14:53.451Z
4d7de347-8a30-42b3-a717-2923864cada2,71825f53-bad1-46f1-896a-cb3667099da6,"Chia sẻ chút kinh nghiệm triển khai pipeline aws quy mô lớn, anh em ai quan tâm thì hỏi nhé. #aws #etl #mobiledevelopment",,aws|etl|mobile development|data warehousing,friends,2025-09-02T21:17:34.274Z
fe641f7c-45c4-4528-983a-a5f8ffc1b230,71825f53-bad1-46f1-896a-cb3667099da6,Tổng hợp vài tài liệu hay về gcp mà mình đã đọc gần đây. #gcp #dataengineering #cybersecurity,,gcp|data engineering|cybersecurity|edge computing,connections,2025-03-01T07:44:58.364Z
04e50655-b81d-4939-8c99-c189e2a7427d,71825f53-bad1-46f1-896a-cb3667099da6,"Đang tối ưu hệ thống edge computing tại VNG, kết quả đầu tiên khá khả quan. #edgecomputing #scala",,edge computing|scala,friends,2025-10-07T21:57:09.093Z
9b049ae2-0668-4aa3-9be2-7857fcf2391a,71825f53-bad1-46f1-896a-cb3667099da6,Một chút suy nghĩ về cách ứng dụng edge computing vào lĩnh vực bán lẻ. #edgecomputing #datavisualization #neo4j,,edge computing|data visualization|neo4j|etl,friends,2025-04-27T16:44:25.868Z
163d575c-129e-439d-852e-2186e3081f55,5c4182a4-4010-45b1-896a-87ab03687713,"Triển khai xong dashboard realtime cho gcp, nhìn metrics chạy sướng mắt. #gcp #productdesign #cybersecurity",,gcp|product design|cybersecurity,public,2024-08-20T04:01:00.017Z
d822998d-cc7b-4eb0-8495-6b42266453ca,5c4182a4-4010-45b1-896a-87ab03687713,"Viết xong blog nhỏ về aws, hy vọng giúp ích cho cộng đồng. #aws #smartcity #hadoop",https://source.unsplash.com/960x540/?machinelearning&sig=5c4182a4401,aws|smart city|hadoop|kafka,friends,2024-12-21T02:27:21.817Z
61b4f893-3a32-4cc1-bca4-03a8857e5557,5c4182a4-4010-45b1-896a-87ab03687713,"Vừa hoàn thiện bản demo aws cho đội dự án, học thêm được khối kiến thức mới! #aws #gcp #graphdatabases",https://source.unsplash.com/960x540/?research&sig=5c4182a4402,aws|gcp|graph databases,connections,2024-12-18T08:44:08.386Z
ac444af6-75c0-4d07-8e5d-40aa768ee5d6,5c4182a4-4010-45b1-896a-87ab03687713,"Đang tối ưu hệ thống spark tại Ahamove, kết quả đầu tiên khá khả quan. #spark #graphdatabases #bigdata",,spark|graph databases|big data|cloud computing,friends,2024-06-30T01:05:51.702Z
3e62f356-a8f7-4aa5-9548-6af609e94b00,5c4182a4-4010-45b1-896a-87ab03687713,"Triển khai xong dashboard realtime cho kafka, nhìn metrics chạy sướng mắt. #kafka #computervision #deeplearning",https://source.unsplash.com/960x540/?research&sig=5c4182a4404,kafka|computer vision|deep learning,connections,2024-11-25T09:13:59.491Z
66976518-82ee-4cba-9b75-2cbc34ee6190,a09a525c-c559-434e-8ec9-de59fd94772f,"Đang tối ưu hệ thống kafka tại CAFEX, kết quả đầu tiên khá khả quan. #kafka #mobiledevelopment",https://source.unsplash.com/960x540/?research&sig=a09a525cc50,kafka|mobile development,friends,2025-07-18T09:29:58.109Z
af938f70-507a-41b0-8371-303c83aed11a,a09a525c-c559-434e-8ec9-de59fd94772f,"Tối nay có buổi thảo luận về cloud computing tại Thanh Hóa, ai rảnh join cùng mình nhen! #cloudcomputing #genai",,cloud computing|gen ai,friends,2025-09-25T13:24:57.556Z
c4a3f077-62bb-45ac-b14b-75ea294120fc,691c8463-9006-427e-9cad-78fab69795a5,"Triển khai xong dashboard realtime cho healthtech, nhìn metrics chạy sướng mắt. #healthtech #gcp",,healthtech|gcp,connections,2025-09-26T15:24:50.150Z
7e317754-ecad-441c-8c7f-ebcf549b90ce,691c8463-9006-427e-9cad-78fab69795a5,"Đang tối ưu hệ thống healthtech tại Haravan, kết quả đầu tiên khá khả quan. #healthtech #python",,healthtech|python,friends,2025-09-23T19:13:13.573Z
7eb19789-7774-47c8-a793-00ce85547aaa,691c8463-9006-427e-9cad-78fab69795a5,"Thử nghiệm mô hình azure với bộ dữ liệu hơn 5TB, kết quả vượt kỳ vọng. #azure #computervision",,azure|computer vision,public,2025-09-24T12:03:55.579Z
9be8f7c3-91af-47d9-8e75-b6310f121e01,86add55f-faa6-4917-b850-ae599804f950,"Tối nay có buổi thảo luận về natural language processing tại Hà Nội, ai rảnh join cùng mình nhen! #naturallanguageprocessing #cloudcomputing #edgecomputing",,natural language processing|cloud computing|edge computing|recommendation systems,friends,2025-08-03T19:33:23.867Z
dc8b2dd3-862a-4e8a-af9c-05f030c59095,86add55f-faa6-4917-b850-ae599804f950,"Viết xong blog nhỏ về computer vision, hy vọng giúp ích cho cộng đồng. #computervision #promptengineering #edgecomputing",,computer vision|prompt engineering|edge computing,friends,2025-08-18T23:15:41.786Z
4d136cac-7599-4c79-8ecb-83562f16a0d4,86add55f-faa6-4917-b850-ae599804f950,Một chút suy nghĩ về cách ứng dụng aws vào lĩnh vực vận hành doanh nghiệp. #aws #spark #etl,,aws|spark|etl,friends,2025-04-11T00:14:48.685Z
4449dedb-b77b-4115-a3c1-b4391aabbb17,b4224dbc-8edf-4847-8364-aff645130af9,"Chia sẻ chút kinh nghiệm triển khai pipeline hadoop quy mô lớn, anh em ai quan tâm thì hỏi nhé. #hadoop #kafka",,hadoop|kafka,friends,2025-10-10T15:57:40.818Z
609306de-61c2-494f-a039-16d88206496a,8c70d852-1a35-42a1-8631-971aa4e4a498,"Team đang tuyển thêm người đam mê azure để scaling sản phẩm, ai hứng thú ib nhé! #azure #dataengineering",,azure|data engineering,connections,2024-10-18T07:05:05.620Z
2a0f96fc-d887-47a3-ac95-90dbc8fe88e9,8c70d852-1a35-42a1-8631-971aa4e4a498,"Vừa hoàn thiện bản demo edge computing cho đội dự án, học thêm được khối kiến thức mới! #edgecomputing #informationretrieval",https://source.unsplash.com/960x540/?teamwork&sig=8c70d8521a1,edge computing|information retrieval,friends,2024-06-04T02:28:08.019Z
ce7fdfb5-f741-4f12-9fb7-e5294de385db,8c70d852-1a35-42a1-8631-971aa4e4a498,"Triển khai xong dashboard realtime cho edge computing, nhìn metrics chạy sướng mắt. #edgecomputing #bigdata #golang",,edge computing|big data|golang,friends,2023-11-22T01:05:22.182Z
606d18bc-0023-467c-a980-627679101c82,800bab60-2c67-40f5-8dc6-5c7a7211e533,"Vừa hoàn thiện bản demo kafka cho đội dự án, học thêm được khối kiến thức mới! #kafka #computervision #golang",,kafka|computer vision|golang|cybersecurity,friends,2025-06-22T00:42:03.768Z
e14e53cc-f5a2-4ce5-9ce0-c50693ba8dd6,357fa187-6e2f-4f2e-be84-33015ae3c1c2,"Viết xong blog nhỏ về distributed systems, hy vọng giúp ích cho cộng đồng. #distributedsystems #dataprivacy #gcp",https://source.unsplash.com/960x540/?data&sig=357fa1876e0,distributed systems|data privacy|gcp,friends,2024-01-28T21:22:44.120Z
0ab3e755-dee1-4249-ba18-1f9b8381be9e,357fa187-6e2f-4f2e-be84-33015ae3c1c2,Một chút suy nghĩ về cách ứng dụng data governance vào lĩnh vực thương mại điện tử. #datagovernance #datavisualization #scala,,data governance|data visualization|scala,friends,2024-10-29T06:34:01.474Z
21e20e8e-7ee9-432f-b7c2-6d4bb648a7c4,357fa187-6e2f-4f2e-be84-33015ae3c1c2,"Tối nay có buổi thảo luận về data governance tại Hà Nội, ai rảnh join cùng mình nhen! #datagovernance #cloudcomputing #golang",,data governance|cloud computing|golang,friends,2025-02-04T06:40:23.751Z
580619cb-e7d8-4e36-a9ac-2ad1aa00dacb,357fa187-6e2f-4f2e-be84-33015ae3c1c2,"Thử nghiệm mô hình scala với bộ dữ liệu hơn 5TB, kết quả vượt kỳ vọng. #scala #cybersecurity",,scala|cybersecurity,connections,2024-08-09T03:18:16.906Z
aef85af1-d4af-4732-951e-84a3a83364ae,357fa187-6e2f-4f2e-be84-33015ae3c1c2,"Team đang tuyển thêm người đam mê big data để scaling sản phẩm, ai hứng thú ib nhé! #bigdata #machinelearning #microservices",https://source.unsplash.com/960x540/?cloud&sig=357fa1876e4,big data|machine learning|microservices|edge computing,friends,2025-05-10T06:57:11.823Z
49915f2b-0ed9-464c-9359-c241fe92abdd,357fa187-6e2f-4f2e-be84-33015ae3c1c2,"Viết xong blog nhỏ về data governance, hy vọng giúp ích cho cộng đồng. #datagovernance #bigdata",,data governance|big data,connections,2025-02-25T12:49:49.016Z
8c201bf3-c803-4638-b1b0-245ca6652784,4208258b-e9e6-41f0-826b-84b24bd49972,Tổng hợp vài tài liệu hay về golang mà mình đã đọc gần đây. #golang #computervision #dataprivacy,https://source.unsplash.com/960x540/?infrastructure&sig=4208258be90,golang|computer vision|data privacy,friends,2025-02-27T01:13:15.325Z
da7bc842-a253-46d0-bc7c-a7edf0751a01,4208258b-e9e6-41f0-826b-84b24bd49972,"Viết xong blog nhỏ về golang, hy vọng giúp ích cho cộng đồng. #golang #gcp",,golang|gcp,public,2023-12-20T07:18:01.003Z
212eee95-35be-4760-b10f-1053453eb8fb,ad58f320-2bbd-4fcc-adc7-e90ce6e257b6,"Đang tối ưu hệ thống real-time analytics tại Be Group, kết quả đầu tiên khá khả quan. #realtimeanalytics #gcp #spark",,real-time analytics|gcp|spark|microservices,public,2024-03-26T22:22:00.648Z
c8e7c38a-fd3a-49c2-9ebc-688bc7fc66cc,ad58f320-2bbd-4fcc-adc7-e90ce6e257b6,Tổng hợp vài tài liệu hay về real-time analytics mà mình đã đọc gần đây. #realtimeanalytics #datagovernance,https://source.unsplash.com/960x540/?city&sig=ad58f3202b1,real-time analytics|data governance,friends,2025-09-27T14:45:35.396Z
847899ec-bd71-4594-b314-34f7dc1b90ad,ad58f320-2bbd-4fcc-adc7-e90ce6e257b6,Một chút suy nghĩ về cách ứng dụng real-time analytics vào lĩnh vực chăm sóc sức khỏe. #realtimeanalytics #gcp #naturallanguageprocessing,,real-time analytics|gcp|natural language processing,friends,2025-01-26T03:35:57.059Z
e3b86cce-9fe7-4b60-82a8-dbf008b2b129,ad58f320-2bbd-4fcc-adc7-e90ce6e257b6,"Tối nay có buổi thảo luận về data engineering tại Nam Định, ai rảnh join cùng mình nhen! #dataengineering #graphdatabases #cybersecurity",,data engineering|graph databases|cybersecurity|mobile development,friends,2024-03-02T03:08:55.309Z
bd309143-6945-415b-82f7-8cf786f121f6,ad58f320-2bbd-4fcc-adc7-e90ce6e257b6,"Đang tối ưu hệ thống data warehousing tại Be Group, kết quả đầu tiên khá khả quan. #datawarehousing #scala #fintech",,data warehousing|scala|fintech|natural language processing,friends,2025-02-15T12:19:06.714Z
0bf7157c-4efc-4e61-abd4-9318521cffdb,409514ed-9481-48fd-b9f5-386c315b0f95,"Đang tối ưu hệ thống information retrieval tại Shopee, kết quả đầu tiên khá khả quan. #informationretrieval #microservices #datawarehousing",,information retrieval|microservices|data warehousing|big data,friends,2025-08-11T10:53:59.870Z
5c3fea07-c967-4e1a-b7ca-acde9d2c382f,409514ed-9481-48fd-b9f5-386c315b0f95,"Triển khai xong dashboard realtime cho information retrieval, nhìn metrics chạy sướng mắt. #informationretrieval #microservices",https://source.unsplash.com/960x540/?city&sig=409514ed941,information retrieval|microservices,friends,2025-07-22T15:45:01.907Z
38b52a48-fd66-4c66-8223-3e113b38649f,409514ed-9481-48fd-b9f5-386c315b0f95,"Triển khai xong dashboard realtime cho golang, nhìn metrics chạy sướng mắt. #golang #graphdatabases #cloudcomputing",,golang|graph databases|cloud computing,friends,2025-07-08T15:36:13.231Z
c40f886b-80c6-46c1-a652-73b661c5019e,409514ed-9481-48fd-b9f5-386c315b0f95,"Viết xong blog nhỏ về information retrieval, hy vọng giúp ích cho cộng đồng. #informationretrieval #cloudcomputing #scala",https://source.unsplash.com/960x540/?research&sig=409514ed943,information retrieval|cloud computing|scala|golang,friends,2025-08-08T05:15:06.277Z
2bd84ed5-f15a-4225-86af-3fd70d981954,409514ed-9481-48fd-b9f5-386c315b0f95,Một chút suy nghĩ về cách ứng dụng data governance vào lĩnh vực logistics. #datagovernance #informationretrieval #spark,,data governance|information retrieval|spark|big data,friends,2025-08-11T19:14:47.051Z
0c51c1ca-2f6a-4d57-90ae-33b634b9574f,309e55a3-f5d6-4859-a65b-23b60782e742,"Vừa hoàn thiện bản demo golang cho đội dự án, học thêm được khối kiến thức mới! #golang #recommendationsystems #distributedsystems",,golang|recommendation systems|distributed systems,friends,2023-07-22T13:50:18.534Z
2d2e2be7-0a35-4332-b43a-ea83ac9ee95b,309e55a3-f5d6-4859-a65b-23b60782e742,"Viết xong blog nhỏ về hadoop, hy vọng giúp ích cho cộng đồng. #hadoop #productdesign #azure",https://source.unsplash.com/960x540/?analytics&sig=309e55a3f51,hadoop|product design|azure,friends,2024-09-11T07:13:45.486Z
4e23f13d-1cfd-47f0-80fa-a321f33871f8,309e55a3-f5d6-4859-a65b-23b60782e742,"Viết xong blog nhỏ về cybersecurity, hy vọng giúp ích cho cộng đồng. #cybersecurity #informationretrieval",,cybersecurity|information retrieval,friends,2025-04-12T15:25:31.885Z
3cf48dd9-67ad-4d52-99ee-10df77045be8,309e55a3-f5d6-4859-a65b-23b60782e742,"Thử nghiệm mô hình golang với bộ dữ liệu hơn 5TB, kết quả vượt kỳ vọng. #golang #machinelearning #deeplearning",,golang|machine learning|deep learning,friends,2023-05-04T15:26:10.284Z
f0834d70-6c18-4d23-8004-5a1086aa90aa,9f30dee2-9fb0-472b-82b5-5a90d8602529,"Chia sẻ chút kinh nghiệm triển khai pipeline cybersecurity quy mô lớn, anh em ai quan tâm thì hỏi nhé. #cybersecurity #etl #datagovernance",,cybersecurity|etl|data governance,friends,2025-09-30T17:41:47.879Z
b0515fec-83d3-48c7-b869-2b242225c777,9f30dee2-9fb0-472b-82b5-5a90d8602529,Một chút suy nghĩ về cách ứng dụng product design vào lĩnh vực vận hành doanh nghiệp. #productdesign #cybersecurity #python,,product design|cybersecurity|python,friends,2025-09-14T21:43:41.434Z
99a66b11-bba8-43ba-a3ae-c88334bcd40f,9f30dee2-9fb0-472b-82b5-5a90d8602529,"Tối nay có buổi thảo luận về machine learning tại Đà Nẵng, ai rảnh join cùng mình nhen! #machinelearning #llmops #edgecomputing",,machine learning|llmops|edge computing,friends,2025-10-06T10:07:14.199Z
708800eb-4985-4da7-8db5-c3be3e3ff62e,9f30dee2-9fb0-472b-82b5-5a90d8602529,"Vừa hoàn thiện bản demo azure cho đội dự án, học thêm được khối kiến thức mới! #azure #mobiledevelopment #etl",https://source.unsplash.com/960x540/?network&sig=9f30dee29f3,azure|mobile development|etl,connections,2025-10-06T08:29:01.035Z
fc6655c1-2a65-41ba-876a-5f2e5aa61c60,9f30dee2-9fb0-472b-82b5-5a90d8602529,"Viết xong blog nhỏ về azure, hy vọng giúp ích cho cộng đồng. #azure #datagovernance",,azure|data governance,friends,2025-09-19T16:45:03.441Z
2dc046fc-b7c2-4388-b622-256159972744,9f30dee2-9fb0-472b-82b5-5a90d8602529,"Tối nay có buổi thảo luận về cybersecurity tại Đà Nẵng, ai rảnh join cùng mình nhen! #cybersecurity #python #scala",https://source.unsplash.com/960x540/?cloud&sig=9f30dee29f5,cybersecurity|python|scala,friends,2025-10-09T00:07:33.664Z
732d3b38-bacd-4c68-9737-19548099e771,baf2eae4-4f1a-4ef6-bc46-79da723034c1,"Vừa hoàn thiện bản demo python cho đội dự án, học thêm được khối kiến thức mới! #python #azure",,python|azure,friends,2025-08-05T04:05:06.271Z
d6117f2a-c301-474d-a10f-09236fddf3e6,baf2eae4-4f1a-4ef6-bc46-79da723034c1,Tổng hợp vài tài liệu hay về python mà mình đã đọc gần đây. #python #edgecomputing #neo4j,,python|edge computing|neo4j|kafka,friends,2025-08-07T19:18:26.115Z
8a3a26ca-7339-4190-9371-12f2d7daa207,2d035a06-da0d-4e74-8ba4-7c6579c612f5,Một chút suy nghĩ về cách ứng dụng cybersecurity vào lĩnh vực sản xuất. #cybersecurity #genai #datavisualization,,cybersecurity|gen ai|data visualization,connections,2025-09-08T05:28:35.168Z
0fbe5d5b-82cc-43e0-8a98-c5862e77a55c,2d035a06-da0d-4e74-8ba4-7c6579c612f5,"Đang tối ưu hệ thống cybersecurity tại NashTech, kết quả đầu tiên khá khả quan. #cybersecurity #python #aws",,cybersecurity|python|aws|data privacy,public,2025-08-08T09:29:39.915Z
0d46b2c9-9477-4f52-bdca-b1c98c4e3e64,2d035a06-da0d-4e74-8ba4-7c6579c612f5,"Thử nghiệm mô hình cybersecurity với bộ dữ liệu hơn 5TB, kết quả vượt kỳ vọng. #cybersecurity #promptengineering #naturallanguageprocessing",,cybersecurity|prompt engineering|natural language processing|spark,friends,2025-07-25T20:04:31.862Z
2d765778-9644-4c03-9ebe-8c74860d55dd,2d035a06-da0d-4e74-8ba4-7c6579c612f5,"Tối nay có buổi thảo luận về etl tại Bắc Ninh, ai rảnh join cùng mình nhen! #etl #reinforcementlearning #golang",https://source.unsplash.com/960x540/?infrastructure&sig=2d035a06da3,etl|reinforcement learning|golang|cybersecurity,friends,2025-09-04T17:55:30.901Z
3507699c-0dd1-4870-be78-c31b184b16e7,e3cdf36b-d7b6-4e12-b5b5-9b65985b2745,"Thử nghiệm mô hình hadoop với bộ dữ liệu hơn 5TB, kết quả vượt kỳ vọng. #hadoop #scala",,hadoop|scala,connections,2025-04-24T15:59:41.278Z
d1d4ae90-d679-4618-92e6-cf6c33acf8d0,e3cdf36b-d7b6-4e12-b5b5-9b65985b2745,"Viết xong blog nhỏ về hadoop, hy vọng giúp ích cho cộng đồng. #hadoop #graphdatabases",https://source.unsplash.com/960x540/?cloud&sig=e3cdf36bd71,hadoop|graph databases,connections,2024-03-11T13:08:28.165Z
22fab63f-13e3-4438-a3f1-c1e1b0307708,e3cdf36b-d7b6-4e12-b5b5-9b65985b2745,"Chia sẻ chút kinh nghiệm triển khai pipeline data engineering quy mô lớn, anh em ai quan tâm thì hỏi nhé. #dataengineering #reinforcementlearning #realtimeanalytics",https://source.unsplash.com/960x540/?research&sig=e3cdf36bd72,data engineering|reinforcement learning|real-time analytics,public,2025-02-11T13:29:32.747Z
4a2ae82a-b560-4b0c-993b-28c8772f2b20,e3cdf36b-d7b6-4e12-b5b5-9b65985b2745,"Team đang tuyển thêm người đam mê kafka để scaling sản phẩm, ai hứng thú ib nhé! #kafka #etl #realtimeanalytics",,kafka|etl|real-time analytics,friends,2025-04-11T15:48:02.065Z
c8921f76-0475-4d7e-81f9-32f95da645ed,e3cdf36b-d7b6-4e12-b5b5-9b65985b2745,"Thử nghiệm mô hình kafka với bộ dữ liệu hơn 5TB, kết quả vượt kỳ vọng. #kafka #datawarehousing",https://source.unsplash.com/960x540/?coding&sig=e3cdf36bd74,kafka|data warehousing,connections,2024-03-12T18:51:45.471Z
dd9de496-db2f-4931-9b8b-fbf809e51b33,69103d7b-2303-452c-98cf-f2563f6cc261,"Thử nghiệm mô hình recommendation systems với bộ dữ liệu hơn 5TB, kết quả vượt kỳ vọng. #recommendationsystems #spark",,recommendation systems|spark,friends,2025-04-12T14:07:11.255Z
d661e219-8b6d-4bda-8c47-91bc61857862,e388bf95-84b9-4d7f-9d6f-16be1511f478,"Đang tối ưu hệ thống product design tại GHTK, kết quả đầu tiên khá khả quan. #productdesign #machinelearning",https://source.unsplash.com/960x540/?infrastructure&sig=e388bf95840,product design|machine learning,friends,2025-09-30T08:49:31.487Z
f063426a-99e9-46ef-a414-1096fc7e0605,e388bf95-84b9-4d7f-9d6f-16be1511f478,"Tối nay có buổi thảo luận về information retrieval tại Đà Nẵng, ai rảnh join cùng mình nhen! #informationretrieval #blockchain #computervision",,information retrieval|blockchain|computer vision,connections,2025-10-23T19:18:05.346Z
c8a0e5a3-1d85-4c82-a806-ffb27c9b40b8,e388bf95-84b9-4d7f-9d6f-16be1511f478,Một chút suy nghĩ về cách ứng dụng deep learning vào lĩnh vực vận hành doanh nghiệp. #deeplearning #etl,https://source.unsplash.com/960x540/?innovation&sig=e388bf95842,deep learning|etl,connections,2025-03-23T05:38:31.496Z
cb861231-3156-47ee-a156-bdb1f0d4da0c,e388bf95-84b9-4d7f-9d6f-16be1511f478,"Vừa hoàn thiện bản demo neo4j cho đội dự án, học thêm được khối kiến thức mới! #neo4j #recommendationsystems #fintech",https://source.unsplash.com/960x540/?innovation&sig=e388bf95843,neo4j|recommendation systems|fintech,friends,2025-01-15T20:42:21.318Z
b5e90cfb-8081-472c-9b78-0219cde53284,e388bf95-84b9-4d7f-9d6f-16be1511f478,"Thử nghiệm mô hình information retrieval với bộ dữ liệu hơn 5TB, kết quả vượt kỳ vọng. #informationretrieval #microservices #blockchain",,information retrieval|microservices|blockchain|etl,friends,2025-02-08T08:56:42.740Z
72c11087-b405-4d3e-88ff-6665adec08f8,13dcb349-0b8a-4093-ae34-923de53fc352,"Tối nay có buổi thảo luận về reinforcement learning tại Buôn Ma Thuột, ai rảnh join cùng mình nhen! #reinforcementlearning #etl",,reinforcement learning|etl,friends,2025-06-18T13:30:20.463Z
311fcae1-adae-4483-905b-e389722e42d7,13dcb349-0b8a-4093-ae34-923de53fc352,"Triển khai xong dashboard realtime cho blockchain, nhìn metrics chạy sướng mắt. #blockchain #productdesign #naturallanguageprocessing",,blockchain|product design|natural language processing|big data,connections,2025-08-31T19:19:29.391Z
09cb58db-60dd-4453-97ca-24cf0aff0ff2,13dcb349-0b8a-4093-ae34-923de53fc352,Tổng hợp vài tài liệu hay về azure mà mình đã đọc gần đây. #azure #genai #microservices,https://source.unsplash.com/960x540/?coding&sig=13dcb3490b2,azure|gen ai|microservices|kafka,friends,2025-07-05T16:07:18.494Z
2b3ee27b-12bf-4a62-931c-4f8bed888e60,5b9a0cd3-1487-45fb-99fb-d91db6008a15,"Tối nay có buổi thảo luận về fintech tại Thái Nguyên, ai rảnh join cùng mình nhen! #fintech #cybersecurity",https://source.unsplash.com/960x540/?machinelearning&sig=5b9a0cd3140,fintech|cybersecurity,public,2024-12-24T02:32:15.283Z
2bf01159-9b7d-452a-9143-3d7a0913a6ff,5b9a0cd3-1487-45fb-99fb-d91db6008a15,Một chút suy nghĩ về cách ứng dụng healthtech vào lĩnh vực thương mại điện tử. #healthtech #machinelearning #recommendationsystems,,healthtech|machine learning|recommendation systems|data visualization,connections,2025-02-21T11:17:25.045Z
0428e878-79c4-4076-ad98-fdfd6e79d7fe,5b9a0cd3-1487-45fb-99fb-d91db6008a15,Tổng hợp vài tài liệu hay về gcp mà mình đã đọc gần đây. #gcp #promptengineering,,gcp|prompt engineering,connections,2025-06-15T01:17:38.026Z
2cc7bc32-639d-4031-bcf7-3cb52379ab0c,5b9a0cd3-1487-45fb-99fb-d91db6008a15,"Tối nay có buổi thảo luận về gcp tại Thái Nguyên, ai rảnh join cùng mình nhen! #gcp #productdesign",https://source.unsplash.com/960x540/?machinelearning&sig=5b9a0cd3143,gcp|product design,friends,2025-03-04T08:49:26.292Z
3e993b93-44a3-4dbb-9ef6-83f1a772056d,5b9a0cd3-1487-45fb-99fb-d91db6008a15,Một chút suy nghĩ về cách ứng dụng healthtech vào lĩnh vực ngân hàng. #healthtech #scala,https://source.unsplash.com/960x540/?technology&sig=5b9a0cd3144,healthtech|scala,friends,2024-08-25T12:08:50.154Z
42cabcc4-95e1-4fd5-a892-c7d4f8df5f6e,99b44db3-9a35-499e-bae4-ce33abedf155,Một chút suy nghĩ về cách ứng dụng deep learning vào lĩnh vực chính phủ số. #deeplearning #computervision #cybersecurity,,deep learning|computer vision|cybersecurity,connections,2024-12-17T12:14:37.564Z
0f80ae0a-2f01-4206-8155-c24f5a46a40a,99b44db3-9a35-499e-bae4-ce33abedf155,Tổng hợp vài tài liệu hay về prompt engineering mà mình đã đọc gần đây. #promptengineering #hadoop,https://source.unsplash.com/960x540/?cloud&sig=99b44db39a1,prompt engineering|hadoop,friends,2025-06-10T18:22:11.271Z
1c44974b-47c6-4a25-8870-a1fc5a2f47a3,99b44db3-9a35-499e-bae4-ce33abedf155,"Vừa hoàn thiện bản demo information retrieval cho đội dự án, học thêm được khối kiến thức mới! #informationretrieval #realtimeanalytics #hadoop",,information retrieval|real-time analytics|hadoop|neo4j,friends,2025-04-13T11:32:03.285Z
fd2d6ef0-88af-4bd5-a65d-bca8b9081261,99b44db3-9a35-499e-bae4-ce33abedf155,"Chia sẻ chút kinh nghiệm triển khai pipeline hadoop quy mô lớn, anh em ai quan tâm thì hỏi nhé. #hadoop #python #spark",,hadoop|python|spark|data governance,friends,2025-05-30T23:30:56.137Z
f936c69d-84ba-4173-b5e0-47be23d10c3d,99b44db3-9a35-499e-bae4-ce33abedf155,"Vừa hoàn thiện bản demo deep learning cho đội dự án, học thêm được khối kiến thức mới! #deeplearning #dataengineering #genai",,deep learning|data engineering|gen ai,public,2025-02-20T14:09:35.230Z
675a2a59-d162-4762-a93a-3df52eba508f,99b44db3-9a35-499e-bae4-ce33abedf155,Tổng hợp vài tài liệu hay về cloud computing mà mình đã đọc gần đây. #cloudcomputing #microservices #edgecomputing,,cloud computing|microservices|edge computing,public,2025-04-29T14:07:54.555Z
8a30f9b0-0312-4b05-a0fe-05be9447796d,34df878e-b1dc-430c-aa88-8ad43efe986d,"Team đang tuyển thêm người đam mê deep learning để scaling sản phẩm, ai hứng thú ib nhé! #deeplearning #edgecomputing #cybersecurity",https://source.unsplash.com/960x540/?workspace&sig=34df878eb10,deep learning|edge computing|cybersecurity|kafka,friends,2025-05-02T08:52:46.511Z
