id,senderId,targetId,message,createdAt
65cdec1b-dd9d-4cb2-abae-9873cc7d90a3,47ed430d-4a8f-4896-bc78-451b74a7a7d8,1c272377-f0db-4215-9cd0-58ab3741cb19,Thấy bạn chia sẻ nhiều về aws. Mình rất muốn kết nối để học hỏi thêm.,2025-09-02T06:10:20.737Z
85a4bcdf-415a-4887-b293-fca05db951e3,8b525044-f4a5-4684-9259-2fdbbebafb28,e4f3e0d4-c8c4-4978-b693-4d2baf917cd9,Mình có vài câu hỏi về graph databases. Kết bạn để tiện trao đổi nha.,2024-04-25T07:38:00.003Z
0cd2d7a5-181d-40a1-adfb-4a1fbe317105,c7a4d8a3-1099-4f23-b579-e073b3b19af9,f33bda8a-4547-462c-97a0-194af2a5db15,Mình đang xây dựng dự án blockchain. Hy vọng được kết nối cùng bạn.,2025-07-19T22:26:18.755Z
c798698e-e07c-404a-9d5e-508446ec22d0,229664ad-6f37-4deb-a3b4-f803dcb4461f,5be67f4a-9587-4528-b75c-3e75cc147a16,Mình có vài câu hỏi về healthtech. Kết bạn để tiện trao đổi nha.,2025-09-17T06:28:17.651Z
bca3e6c9-a5b8-46fd-88d8-802adbfdb0a0,44914cfe-43e7-466e-911d-9748d0adfda8,4d7dae80-4c4b-4b50-b1f9-889d1af2d450,"Hello, bạn có hứng thú với etl không? Mình muốn mở rộng network.",2025-01-29T02:05:12.644Z
0a70a69e-52d9-4cc9-96d9-5365ee4a340d,4619e2af-399d-4078-9f68-731874d38ff6,ee700c3e-b28f-46f4-9108-6bc8f127a245,"Hello, bạn có hứng thú với microservices không? Mình muốn mở rộng network.",2024-10-03T00:02:50.371Z
5446533e-d731-4554-a285-1d97d39ec93c,05305945-8f54-4959-9679-95f656324cef,17e1cf9f-5869-407e-ab8e-d4a1f8add405,"Hello, bạn có hứng thú với natural language processing không? Mình muốn mở rộng network.",2025-02-28T09:42:17.316Z
2942f3c3-087c-4bc9-a04f-c635c0fb9c6a,408563cb-c92e-4d60-ac51-3fb9b8fd0d09,26beb9e4-2c6d-4fd1-b0b6-9458be5fe473,Cùng tham gia cộng đồng microservices cho vui nhé! Kết nối thôi!,2025-10-16T18:00:11.481Z
b87c358a-2be1-43bc-95f3-c1be6faf3764,8f8ba344-0d15-48b2-928d-601446783a4b,a62c4392-1dee-4061-80af-c6f3b2ee70d8,Mình đang xây dựng dự án data privacy. Hy vọng được kết nối cùng bạn.,2025-03-10T19:12:25.704Z
9ccb7ec9-2ef7-4850-8414-b926231eb5e0,6d30fc63-dea1-445e-8337-988f85da78c5,b92362fe-d86f-41eb-94ba-b8e828652ca5,"Hello, bạn có hứng thú với cloud computing không? Mình muốn mở rộng network.",2025-07-24T21:24:20.745Z
f01f3fcd-ae8e-4446-97f3-d9ff21ab64dd,7d680430-db63-4225-a669-a3ae716b9ca5,4955c840-2a97-450c-86e3-f8323c9d9b99,Mình đang xây dựng dự án scala. Hy vọng được kết nối cùng bạn.,2025-04-11T22:59:21.537Z
54e65039-3eb5-4374-be11-39070f38a725,5f8507aa-418e-4e10-9e9b-293519633696,a16cb74a-502c-4783-83dd-899126eb3019,"Hello, bạn có hứng thú với mobile development không? Mình muốn mở rộng network.",2025-07-12T10:50:47.784Z
e6b5b340-1831-4b02-8245-923a1c493888,239557eb-70b2-4f2f-bc2d-53148adb96e6,9439a169-9f02-49d7-b70b-a839b77208d7,Mình đang xây dựng dự án gen ai. Hy vọng được kết nối cùng bạn.,2025-10-02T06:42:43.424Z
6822d8e9-6492-40e5-bafa-d52e4b7ff60d,0388c3c7-33bd-4629-b894-7d7e94245138,11dc81b3-1c62-414c-a302-8f73e6cd7f3d,"Hello, bạn có hứng thú với machine learning không? Mình muốn mở rộng network.",2025-10-18T21:47:40.046Z
2e4e059d-89f2-41b5-bc83-4b961d553319,473bd1e6-e993-442d-ac68-f9bae0b3cfc9,0ddb6c42-1a30-41ce-a74d-17f15863cc1b,Cùng tham gia cộng đồng spark cho vui nhé! Kết nối thôi!,2025-10-14T00:18:30.536Z
bd4bd3a4-44ef-472d-82c9-f513a72b054c,e1220426-2c8b-4d9a-af23-cffe3e0d8842,54fd7789-6ea5-4c0c-a46c-4fd34ed5e88d,Cùng tham gia cộng đồng data privacy cho vui nhé! Kết nối thôi!,2024-10-19T23:18:42.003Z
377a4e15-5a5f-426f-985c-7cd9424879b8,32589f62-db9e-44a0-8fb7-4f78d53e1c89,5dcab0ed-1f97-45a5-8900-e71997fb0337,Thấy bạn chia sẻ nhiều về graph databases. Mình rất muốn kết nối để học hỏi thêm.,2025-08-25T02:57:04.353Z
a3e6ebe2-1918-45ec-8645-872025c27c8b,d2baf249-cfed-4952-ac64-c58959c348dd,0b4f0b3d-2a47-4504-a655-23e54b6d23ec,Mình đang xây dựng dự án scala. Hy vọng được kết nối cùng bạn.,2025-10-15T13:44:32.380Z
9ddbed27-a61f-4872-a49b-d3f34c1c0f55,a91929dd-1761-4674-9abe-d54cff0a737f,72af3565-fa86-4fec-b230-819d10c2b56a,"Chào bạn, mình cũng đang nghiên cứu hadoop. Kết nối trao đổi nha!",2025-05-12T17:47:55.327Z
c13891e7-5c1c-456f-819a-c2a8318d1072,dd3d4540-97d6-49ee-a2e1-dd668e9ba22a,4b5825c1-22a6-4b1b-bf89-add7302f5c6c,"Chào bạn, mình cũng đang nghiên cứu data warehousing. Kết nối trao đổi nha!",2025-10-15T13:20:08.488Z
5d10c2d2-d455-43f1-81ab-eab634334999,90b6c4d4-1554-4f84-a04a-e5b47ea1fa5d,534ac571-13da-4e2b-ad76-62da8182c568,Mình có vài câu hỏi về distributed systems. Kết bạn để tiện trao đổi nha.,2025-10-25T18:49:27.203Z
beabf065-d33d-434c-bbf1-079b2733d249,24982b21-328f-4ffb-9909-1aa28a37941d,67433fa0-d27a-4e5c-8a1e-2cf467f3add9,"Chào bạn, mình cũng đang nghiên cứu gen ai. Kết nối trao đổi nha!",2024-11-06T12:13:58.699Z
f2d52ee3-3815-4892-a376-cf183f28b198,ac7c957c-4f40-49e0-8292-9f8fd25b1046,9a18ffdc-aa38-4cdf-8d3b-4fe77c2de0f6,Cùng tham gia cộng đồng blockchain cho vui nhé! Kết nối thôi!,2025-03-15T08:34:37.238Z
f5075a77-daf1-47ab-bbcf-ead2ee8605c7,ece60054-9f61-446a-a8da-df6e04ceadeb,e1c9bcc1-f9a7-4fb7-9ac5-428ceb68d38b,"Chào bạn, mình cũng đang nghiên cứu azure. Kết nối trao đổi nha!",2025-09-02T23:51:48.855Z
2065bb51-13aa-4ca0-9c28-02411f5db233,ae2efce1-e202-4bc7-955e-ce83ccf6f1cb,ef21cda9-0269-4990-a202-09d97ae8dd8c,"Hello, bạn có hứng thú với cloud computing không? Mình muốn mở rộng network.",2025-06-22T03:27:37.737Z
50828353-4122-464e-8f0f-8f92197195a3,44ce0681-1e90-43fd-8515-2a9cced26c3d,e883d316-2acb-4975-9d60-8dd401958406,Cùng tham gia cộng đồng data visualization cho vui nhé! Kết nối thôi!,2025-06-29T21:56:28.994Z
899bf75b-6302-4a51-8bdf-9e8df5af99ae,4cda81c5-93ed-484d-ab00-9fe0f7a08597,5403cc61-db9b-4635-b438-8a593b867009,Thấy bạn chia sẻ nhiều về spark. Mình rất muốn kết nối để học hỏi thêm.,2025-10-26T13:01:33.595Z
15e5da5b-298d-48ba-b552-a021ccd6afc6,87340cc1-55b9-480d-a8a6-2ed265348c13,bdf5476c-dc25-45c7-9986-8c07604994c8,"Chào bạn, mình cũng đang nghiên cứu product design. Kết nối trao đổi nha!",2025-03-27T19:12:21.689Z
838365a6-1f22-46f0-98ff-48c96b2bafa5,6a4c3d9a-5c31-44c3-8c53-2f4e7261568b,9af68ca7-bc23-485b-8dd4-7df33ebab2d5,"Hello, bạn có hứng thú với blockchain không? Mình muốn mở rộng network.",2025-05-24T18:38:01.892Z
e5ecdab7-bfb3-4d06-93a2-c6bdb288709c,320d4f52-e8f9-4463-954f-ebad0c4c7ea4,19575994-b7f8-425e-ac52-52e633650eb5,Mình đang xây dựng dự án llmops. Hy vọng được kết nối cùng bạn.,2025-08-01T00:38:14.566Z
d12c99d8-23be-4ceb-ba94-3fc6d746ce5a,81b1f6ae-7518-498c-a3aa-7bfe65984380,fa4c9bf3-7782-486c-bf1f-e98102d3844d,"Hello, bạn có hứng thú với deep learning không? Mình muốn mở rộng network.",2025-09-29T04:55:32.594Z
93d394be-1d25-44fa-89af-6f3c22b931bf,1b4f6228-24e0-4ae5-a1c9-1524ab06aee5,8540d6b4-52a7-4c12-bacc-4b16cf2a666e,"Hello, bạn có hứng thú với hadoop không? Mình muốn mở rộng network.",2024-11-17T15:47:27.282Z
191644d0-1d0f-4765-902b-b57cde3040ef,25e61581-af9d-4432-b56e-30c8351c3db6,781e5499-110e-4cf8-9597-f15b1b481d1e,Cùng tham gia cộng đồng etl cho vui nhé! Kết nối thôi!,2025-01-07T18:08:46.337Z
bbfc59ff-066f-4b82-8a0d-bd68b2fe3ee7,f4bc34ec-79f4-481a-902b-321ff34b83a7,d5093929-0b23-4bb1-894a-2b2e9f067b13,Mình đang xây dựng dự án cloud computing. Hy vọng được kết nối cùng bạn.,2025-02-06T13:54:56.405Z
492bc703-d24c-48c9-82c7-29a135a3df5e,55cdb081-1dc9-4a51-87b0-c6ba47ae6a19,b86639e3-99d6-461b-b25d-d0fd7a820d99,"Chào bạn, mình cũng đang nghiên cứu golang. Kết nối trao đổi nha!",2025-09-18T20:24:27.315Z
57383e62-3944-49a7-a45a-e37c1a874a50,ede2e8be-2e90-4d88-ba1e-3953a4385b91,ad2b7cd3-5ce4-4a59-bbff-9ce5bf7a607f,"Hello, bạn có hứng thú với microservices không? Mình muốn mở rộng network.",2025-08-29T01:15:42.948Z
f83d8c0b-d312-4cbc-b6bc-b68f017e7884,32589f62-db9e-44a0-8fb7-4f78d53e1c89,d198535e-356f-4e87-b430-95ce2655cf0d,Mình có vài câu hỏi về distributed systems. Kết bạn để tiện trao đổi nha.,2025-05-29T12:26:02.814Z
75e1819c-620b-473e-aed8-af2a8395512d,5931381c-f4a4-4411-8233-9e1338f3ad73,b23d3f2e-e476-4703-b019-605fa0c94642,Thấy bạn chia sẻ nhiều về azure. Mình rất muốn kết nối để học hỏi thêm.,2025-04-28T10:57:36.852Z
0fa62658-3dd3-46eb-97c3-8bfb9644e3e4,4ae9e827-22e0-451b-a1ca-3624ede2b762,b8a53608-f4b4-49e1-b708-e1bbb88116c8,Mình đang xây dựng dự án azure. Hy vọng được kết nối cùng bạn.,2025-10-20T09:38:26.997Z
8d2d4488-acef-41ce-8f20-fd9260c549d4,f7405c7c-4265-4fb5-b8c3-28f734e956c0,c7460d93-0080-4ed7-82ce-a495c520099e,Cùng tham gia cộng đồng scala cho vui nhé! Kết nối thôi!,2024-10-17T12:25:24.250Z
8624c7e2-3725-4fd3-8f7d-cd484b3c064b,b88f7b43-e44f-4bec-8e65-2ee0eeb4343f,f609e0dd-2cf5-42c4-9368-3b2537e96a07,"Hello, bạn có hứng thú với smart city không? Mình muốn mở rộng network.",2025-06-12T08:30:55.957Z
3af247e1-1adc-4eff-9053-b1b9b83d7f30,c0b89af3-8841-46b5-97e4-7ef458928f01,40c48079-9474-4ee6-8382-7851b15a0ea3,Cùng tham gia cộng đồng computer vision cho vui nhé! Kết nối thôi!,2024-06-07T10:33:25.459Z
7c09b713-f03f-4a62-8927-cb37adb36193,56c122c7-2cad-477f-9c4e-a526bd5d55d4,894ef75f-1759-4673-a28f-25d9d39b1f4d,"Chào bạn, mình cũng đang nghiên cứu information retrieval. Kết nối trao đổi nha!",2024-12-14T06:57:02.804Z
e477b70c-3b12-4c10-b3dc-722292244098,aedda1c7-bfad-4c32-b44f-97a07453ee94,a6a46dc0-40d2-483a-9bd6-83114717868f,Mình có vài câu hỏi về data warehousing. Kết bạn để tiện trao đổi nha.,2025-08-23T22:06:51.902Z
15351b2e-9070-4a71-8f73-6c5db7436e5d,b57ba4d6-810e-45d8-bff1-6c65d1c9e09d,e3a0d2db-d898-4c5c-a221-f92a11b7c745,Mình có vài câu hỏi về fintech. Kết bạn để tiện trao đổi nha.,2025-06-18T17:57:04.489Z
be740f84-f171-496a-81d3-8ec65ceec373,f7aeec6c-dcb7-4ad2-af18-0fa20f3a3306,0a64385f-c6cc-436b-9951-18f811ee59cb,Cùng tham gia cộng đồng recommendation systems cho vui nhé! Kết nối thôi!,2025-06-22T23:32:23.644Z
a2585633-452d-4944-a359-0b8fa1dcfc5e,91121a41-5f48-45b4-9802-041f6259f476,0e5dddf8-4010-4b3a-8245-18866a1d0d37,Thấy bạn chia sẻ nhiều về hadoop. Mình rất muốn kết nối để học hỏi thêm.,2024-08-25T22:43:33.545Z
4ca758e1-507d-406d-b100-8eaad9851225,2b701a7b-64c8-4205-8a49-7b5902f7322d,0b81984d-b6ad-4fdd-99bb-15454abdd23d,"Hello, bạn có hứng thú với scala không? Mình muốn mở rộng network.",2025-04-12T13:14:11.906Z
9dbeeca1-9162-4682-bce4-5a9b7503a251,5943708c-a9e5-4aac-9a93-13300c0345ac,44238770-eabc-4d7e-852d-24905f4738f8,Cùng tham gia cộng đồng prompt engineering cho vui nhé! Kết nối thôi!,2024-12-16T23:14:01.330Z
7147b2d8-6ba0-42de-a3fd-5e5899b3df2c,f9febb68-be59-4bc2-a21e-33b9ffdf5e13,effb0e5a-b983-4b10-afe0-b78b5a9db211,Mình có vài câu hỏi về spark. Kết bạn để tiện trao đổi nha.,2025-01-29T13:12:09.960Z
0f3cabf3-d6f4-46df-b111-4866ff18430f,c1f1af99-6363-4021-9aae-d986bf4fdba5,02609e53-7aa3-45d9-be98-3831090a87bd,Thấy bạn chia sẻ nhiều về nosql. Mình rất muốn kết nối để học hỏi thêm.,2025-07-30T16:48:21.439Z
a1a692cd-1f2d-4bf1-9b5c-2ed5fd554407,caac4ab5-0d8e-4842-9931-8400a3dff611,b9695021-e966-4c8b-9e31-0d6fe7a9d1a5,Thấy bạn chia sẻ nhiều về reinforcement learning. Mình rất muốn kết nối để học hỏi thêm.,2025-10-22T01:30:21.484Z
bb7fc4b3-376b-4a44-815b-2ff72f939e70,4955c840-2a97-450c-86e3-f8323c9d9b99,769aa3cc-ce6d-4ff7-ae85-1c02a5642840,"Chào bạn, mình cũng đang nghiên cứu etl. Kết nối trao đổi nha!",2024-12-15T12:10:41.148Z
b356a9fb-2681-456b-a413-6aec0b7840a0,a777760c-6133-46d2-aeac-a1024dd8832c,4b665464-dd8e-4b56-97fb-0a9293b34d46,Cùng tham gia cộng đồng python cho vui nhé! Kết nối thôi!,2025-09-17T05:53:32.319Z
acbb7937-a54f-46fc-8909-e1a1d419578b,98b2f000-b7ec-4011-bb29-6e219cbd2a3c,f2f72d14-4903-4484-a924-590ae30c0525,Mình đang xây dựng dự án neo4j. Hy vọng được kết nối cùng bạn.,2025-03-18T00:04:16.942Z
e6a9dba5-8088-44da-9967-4ad762169213,9f30dee2-9fb0-472b-82b5-5a90d8602529,749666d4-1d1e-4607-b3c6-d244c2509731,"Hello, bạn có hứng thú với product design không? Mình muốn mở rộng network.",2025-10-07T15:02:29.120Z
ea344d6c-0f35-4c46-8407-997241126a7a,beb8b114-1f20-418a-933b-5683729c7497,c518612d-a9a1-48ba-940f-12ccb4bee98e,Mình có vài câu hỏi về mobile development. Kết bạn để tiện trao đổi nha.,2025-03-18T11:08:28.878Z
14f225f4-60aa-4095-8688-5d63da1b4980,ec4c4f9e-59c5-4e92-9d70-e6ca462d6579,1cb65fd4-c678-438a-b743-bd7de4fb83f0,Thấy bạn chia sẻ nhiều về natural language processing. Mình rất muốn kết nối để học hỏi thêm.,2025-08-20T22:57:22.897Z
4f399a25-254f-4ee2-b3e8-0e51745af83a,487c16d8-de48-4fa0-b800-130abdf00682,8e3de464-7c8b-4dc2-9e9d-c5f668f42c40,Mình có vài câu hỏi về computer vision. Kết bạn để tiện trao đổi nha.,2025-05-22T21:37:37.914Z
ede74ed7-af2e-4836-86e9-2e024999e8da,17dbf870-780a-4b6a-ad65-04c9b0314b66,8cd49435-e1ce-4a38-b413-d81b575e7634,Thấy bạn chia sẻ nhiều về information retrieval. Mình rất muốn kết nối để học hỏi thêm.,2025-09-23T01:07:01.865Z
8c65ace8-ef92-45d8-91a4-558929ee52de,5643e042-3ba4-44a6-8c00-13ce3d9d2ba0,6e109ef8-9fd5-44c2-bf1e-472d3efcf41a,"Chào bạn, mình cũng đang nghiên cứu llmops. Kết nối trao đổi nha!",2024-10-08T17:44:26.174Z
2b943271-d6a7-4cd2-a6ed-d546f344f05f,7fec8595-e311-47a1-b330-f48afe2e454f,30044904-2e05-43f0-a123-e7f33ebeab64,"Hello, bạn có hứng thú với microservices không? Mình muốn mở rộng network.",2025-10-26T05:34:08.883Z
6fe5d163-6e67-4222-bd06-cf8884ddab8e,601bedfe-88b9-408b-89c3-7d0f84641b8e,2e58e2a6-4372-4bbb-aeeb-e9a0da5dca84,"Hello, bạn có hứng thú với etl không? Mình muốn mở rộng network.",2025-10-16T18:23:17.923Z
55b36978-d0b6-42db-8e41-9cc69d480194,68b0ed06-c45f-4978-9a41-54780f81a7ce,88bcc510-680b-474b-aeab-ff1fbb955355,Mình đang xây dựng dự án data governance. Hy vọng được kết nối cùng bạn.,2025-05-16T03:53:40.888Z
1aafef58-454c-4adf-b635-0cee813bbb2f,940f6932-402d-472d-90fd-9aac1a0651f3,cab01039-a17c-4d73-a9fd-3367c996a46b,Mình đang xây dựng dự án microservices. Hy vọng được kết nối cùng bạn.,2024-03-23T20:24:58.150Z
a0bd1a2e-83d2-411d-8ed0-6beac8aff25d,6e843d60-378c-4544-8310-0360575307b1,ab744c2f-6f68-468a-8268-401c3764d240,"Chào bạn, mình cũng đang nghiên cứu kafka. Kết nối trao đổi nha!",2025-04-13T04:59:27.463Z
f293bb52-6819-4a7b-9c11-36ca04dbff84,54b47f22-ffb4-49e0-946d-2c5688660c43,15bdbb90-6cb1-4981-84a8-0376ddc512d5,"Chào bạn, mình cũng đang nghiên cứu python. Kết nối trao đổi nha!",2025-08-31T11:22:28.734Z
b9e899cd-a993-411b-aaf4-4f60b8ff2db1,04d5117a-424b-4c89-8945-af63cf15c9f3,f9550d78-3cd7-4fe4-9cbd-499162bf0af0,Thấy bạn chia sẻ nhiều về natural language processing. Mình rất muốn kết nối để học hỏi thêm.,2025-10-18T07:31:58.476Z
b23a534e-b234-4d07-aac2-504988f8c07f,8f1190fe-4eec-4619-8bf0-3a25d5b40d22,6ae2a5ae-4aab-40dd-9864-d9b32fcc6ea3,"Hello, bạn có hứng thú với recommendation systems không? Mình muốn mở rộng network.",2025-10-04T16:35:36.683Z
39782a76-19f2-4341-bd6f-5fcb75645d1d,9aee4c03-36ac-408a-9087-ed9a4bb10ab9,fd8a17b9-6a90-4f5c-bf7f-fc1a6a65ee58,"Hello, bạn có hứng thú với healthtech không? Mình muốn mở rộng network.",2025-09-23T19:43:55.525Z
9e33bc6b-1192-4a6f-b656-9115d9823c55,a93d1574-0974-4f0a-99b9-01fde3cb83fa,77873e12-f13e-444e-8d4d-a8c4ffa7208c,Cùng tham gia cộng đồng data governance cho vui nhé! Kết nối thôi!,2025-10-19T21:22:01.234Z
d6fe7f91-114f-492d-a69a-dce96a45ea7c,c9e5f779-41dc-4f18-b3c1-9aaced21cd30,c9bd64c2-e924-44fb-8990-504f3dcd5a59,Mình có vài câu hỏi về golang. Kết bạn để tiện trao đổi nha.,2025-09-18T11:57:03.462Z
23faaad6-0986-4922-854e-0d6fe0fa578f,e19edc34-9822-41bb-8f25-9ecc9d451d46,671e3d26-881f-4f2f-b851-861d65562108,"Chào bạn, mình cũng đang nghiên cứu deep learning. Kết nối trao đổi nha!",2024-08-17T20:23:25.931Z
99f8c9ce-1afc-4022-8fe6-cbdfcfceb984,39090a33-c25b-4efe-b701-affbf84877eb,7b4a02c7-d7b6-4b19-9718-152126c0044c,"Hello, bạn có hứng thú với data privacy không? Mình muốn mở rộng network.",2025-09-03T01:35:17.889Z
5a74cdfb-eb1c-47a5-ac3b-eb01bb125345,34b4259d-7c44-4cac-b625-e35a6a9619f6,671e3d26-881f-4f2f-b851-861d65562108,"Hello, bạn có hứng thú với deep learning không? Mình muốn mở rộng network.",2025-03-07T10:30:48.596Z
b8c7d97a-03d5-4dec-b40d-42a23906c609,3a0e9a6a-1e86-43a9-a9b3-4e3e7a2d2d6e,1a0d976b-9c5d-428e-ada0-eb3b4b718bed,Mình đang xây dựng dự án gcp. Hy vọng được kết nối cùng bạn.,2025-04-28T19:04:27.070Z
819fc52b-ec04-4cb9-9173-08ba9762ff49,0c2f67ac-2f4d-4898-9285-986ce0b9d29a,2cfc5374-d410-4010-adb4-7836b939f035,Mình có vài câu hỏi về hadoop. Kết bạn để tiện trao đổi nha.,2025-09-21T00:22:13.254Z
8f072f04-dcab-4c2f-b41d-bada9920b02a,42562bba-edbc-42ba-8237-6d8632492b33,7e614018-38c4-41b5-89f5-907cb8087cb3,Thấy bạn chia sẻ nhiều về aws. Mình rất muốn kết nối để học hỏi thêm.,2025-04-21T02:08:05.035Z
51587884-21d7-4ce5-bade-8ac9ea9e9012,3ea1e171-5b05-4835-a966-4cf514f61404,7a43538e-5eb0-430d-b5e5-500212282520,"Hello, bạn có hứng thú với data warehousing không? Mình muốn mở rộng network.",2025-05-10T22:44:26.861Z
84c91b76-dc1a-4764-9092-f51d4d5eb1cd,463c0f1b-a545-4207-9851-0cacdec90058,f92163a8-8f6f-4a70-b0df-44f43f5e808a,Thấy bạn chia sẻ nhiều về smart city. Mình rất muốn kết nối để học hỏi thêm.,2025-10-03T03:15:30.119Z
6860a7a8-2b58-4865-83fe-005711c0e8dd,09103722-ab8b-41ed-97d8-07068eefe11c,227549b1-cfc8-45c0-b9e4-b331864a4139,Mình có vài câu hỏi về real-time analytics. Kết bạn để tiện trao đổi nha.,2025-09-02T15:07:16.265Z
b7e78667-18a9-449b-ba25-d35e6b21d87f,449fc214-7cc4-4d18-9fe2-970e37163cad,5cdc92e6-363c-46cc-931e-16e6ee6a9bce,Thấy bạn chia sẻ nhiều về big data. Mình rất muốn kết nối để học hỏi thêm.,2025-03-12T12:48:13.329Z
6d5b10ad-a295-41f8-9d69-94a9ec44a7e2,78c35b78-9dba-4559-9a53-29dedf945fb6,32e15ebe-fd12-41b8-b0ad-6057277edf34,Cùng tham gia cộng đồng blockchain cho vui nhé! Kết nối thôi!,2025-08-13T23:48:40.246Z
54523edf-6abb-41b7-977f-c9b409606c00,466ecf3f-3106-40c7-9b1b-09c10db4e2bd,4e7e417f-cd1a-468d-88d5-7abcecfdca38,Mình có vài câu hỏi về gcp. Kết bạn để tiện trao đổi nha.,2025-07-10T13:19:40.900Z
6d03a041-0324-4d6c-9689-f85b0d5b8c9a,db2c7e38-d968-42e5-b77e-3b6bd1bf7811,3565cfcb-f30b-441b-a968-a41f63a0d1f6,Cùng tham gia cộng đồng fintech cho vui nhé! Kết nối thôi!,2025-05-31T10:11:19.686Z
0214c45b-7ae1-456b-9b0a-0a63d0ad173d,f4fa6d15-12c9-465d-82a1-3720ac38dc35,eb781325-1c82-4032-b203-d94256e249d3,Mình có vài câu hỏi về gen ai. Kết bạn để tiện trao đổi nha.,2025-08-17T04:50:18.374Z
7784d3d7-42df-4519-a269-a4b356b2ba13,13223a17-bca4-495f-b2ba-b8bf608da4df,1f431b21-8cc0-4282-9cdc-39cdf72c91ea,Mình có vài câu hỏi về scala. Kết bạn để tiện trao đổi nha.,2025-10-22T06:43:10.250Z
a96c802b-9862-4a16-a321-a132c88d13d6,8cd49435-e1ce-4a38-b413-d81b575e7634,2c764318-7415-42d8-b8e2-03a4bebb3914,Mình đang xây dựng dự án nosql. Hy vọng được kết nối cùng bạn.,2025-10-13T21:11:39.622Z
85bcd49d-1e77-4867-a4df-abd60625ac8b,3069c8f1-2568-42cf-be4b-74ba03673a97,3ac65709-2c38-4c61-ac61-42d5f6ff1368,"Hello, bạn có hứng thú với prompt engineering không? Mình muốn mở rộng network.",2025-10-21T10:36:43.093Z
cd0ede9e-0faa-4112-993f-ed6e83c7c2d0,38e4fc19-822b-430f-8800-f6e6629c1cf7,3cb4f40f-b1d4-4b35-836b-6b6de70f6e78,"Chào bạn, mình cũng đang nghiên cứu gen ai. Kết nối trao đổi nha!",2025-08-18T19:39:18.595Z
196637f2-97be-478d-8e97-73a96c5fed6d,9b53896d-8ace-4cdb-acd9-f409ac7ec3a5,68f35c6e-44eb-47a3-8c3f-7dfbc38852b9,Cùng tham gia cộng đồng data engineering cho vui nhé! Kết nối thôi!,2025-02-24T23:56:57.261Z
33dd9db3-be86-4045-8018-8acf809d7eff,7e35dbd0-b5f5-4945-b4f4-ffbe9e1c04ea,1955228c-a3a2-4235-9b45-4e11912e2042,Cùng tham gia cộng đồng microservices cho vui nhé! Kết nối thôi!,2025-09-24T12:53:51.090Z
52badfeb-febd-4b8a-b60b-2639e2c1946a,d3a77920-3bb3-4866-941f-77990a035200,5f7dbe6e-1c4d-4be6-98e6-3ab5f15f6ecb,"Hello, bạn có hứng thú với edge computing không? Mình muốn mở rộng network.",2025-07-10T03:09:16.763Z
d9c45a00-e38f-4a51-8af2-438a98c01d75,9d6b85a8-33e8-4d53-b6b6-41c5e8513549,af9b7e5e-4499-4a72-8532-75316d0d8f3a,"Chào bạn, mình cũng đang nghiên cứu scala. Kết nối trao đổi nha!",2025-05-28T20:34:36.944Z
ffc35f30-1673-4047-82a7-13553edc8f5b,6cf651aa-33de-4150-8033-b9b0036b09dc,9d441821-68ae-48fa-8587-c765fb2654ce,"Hello, bạn có hứng thú với spark không? Mình muốn mở rộng network.",2025-10-19T11:17:07.518Z
778cb256-59ef-4d33-b7ad-7efa7ae51d84,49ca35a6-33a7-40cb-be14-c60153f5fef6,82765cda-5eb3-44d2-8f75-af4260f9debe,Mình đang xây dựng dự án aws. Hy vọng được kết nối cùng bạn.,2025-06-15T06:56:10.041Z
1b5c4089-5d53-4c82-b06f-842d7dae0d30,b0e95662-60df-42aa-bed3-a0aaa9ee1d0f,0ecd3a45-8daa-4950-9b3b-8bd74f507614,Mình có vài câu hỏi về recommendation systems. Kết bạn để tiện trao đổi nha.,2025-07-05T11:59:23.767Z
2f577847-35dd-4ace-830f-a1a639ffaec8,f07ff6e9-49e7-4c13-8038-09f52e69b84f,8d3eb5e2-1845-4f43-b6f7-212cc2be8db6,Mình có vài câu hỏi về fintech. Kết bạn để tiện trao đổi nha.,2025-08-10T04:47:29.821Z
50383b24-8125-4a07-a40b-61a12ee7b4e5,9969afcf-c082-4392-b036-82b60abf9f3a,f245b1af-246d-4cc4-a455-52de5083bab3,"Chào bạn, mình cũng đang nghiên cứu data warehousing. Kết nối trao đổi nha!",2025-09-02T11:06:01.096Z
13a070e8-2acf-47e8-a004-260aa71233b0,585490c4-796b-45b0-b14c-708496e2f7a6,3cf9ae0c-12f7-4042-8af3-ffd61070629a,Mình có vài câu hỏi về edge computing. Kết bạn để tiện trao đổi nha.,2025-06-18T10:14:35.306Z
73289e8e-5cd1-4983-b665-5365b025338f,eaa247c1-46eb-48ba-aba4-75614a4669a4,ebb09d21-9afe-416a-bad0-75e4bd1493a9,"Hello, bạn có hứng thú với python không? Mình muốn mở rộng network.",2025-02-08T02:47:26.459Z
90b906c1-08ad-42ca-8274-caa0bcbd2892,1cc9f2f9-820f-4fe0-8fbc-df9ed91170c1,746ec676-8d25-47d1-823c-1798888b63ea,Cùng tham gia cộng đồng data engineering cho vui nhé! Kết nối thôi!,2025-04-26T07:55:04.962Z
